OrderID,Status,StatusTimestamp
R00847,In Progress,11/05/2023 11:39:00
R00847,Delivered,11/05/2023 11:57:00
R00848,Submitted,14/05/2023 14:20:00
R00848,In Progress,14/05/2023 14:24:00
R00848,Delivered,14/05/2023 14:32:00
R00849,Submitted,28/02/2023 20:16:00
R00849,In Progress,28/02/2023 20:18:00
R00849,Delivered,28/02/2023 20:32:00
R00850,Submitted,18/08/2023 12:09:00
R00850,In Progress,18/08/2023 12:11:00
R00850,Delivered,18/08/2023 12:24:00
R00851,Submitted,10/09/2023 11:28:00
R00851,In Progress,10/09/2023 11:32:00
R00851,Delivered,10/09/2023 11:46:00
R00852,Submitted,11/08/2023 11:41:00
R00852,In Progress,11/08/2023 11:43:00
R00852,Delivered,11/08/2023 11:51:00
R00853,Submitted,17/02/2023 16:20:00
R00853,In Progress,17/02/2023 16:22:00
R00853,Delivered,17/02/2023 16:36:00
R00854,Submitted,19/08/2023 18:26:00
R00854,In Progress,19/08/2023 18:31:00
R00854,Delivered,19/08/2023 18:38:00
R00855,Submitted,21/04/2023 20:09:00
R00855,In Progress,21/04/2023 20:15:00
R00855,Delivered,21/04/2023 20:28:00
R00856,Submitted,16/05/2023 20:35:00
R00856,In Progress,16/05/2023 20:40:00
R00856,Delivered,16/05/2023 20:49:00
R00857,Submitted,28/04/2023 17:30:00
R00857,In Progress,28/04/2023 17:31:00
R00857,Delivered,28/04/2023 17:44:00
R00858,Submitted,16/11/2023 18:29:00
R00858,In Progress,16/11/2023 18:35:00
R00858,Delivered,16/11/2023 18:48:00
R00859,Submitted,10/07/2023 15:08:00
R00859,In Progress,10/07/2023 15:11:00
R00859,Delivered,10/07/2023 15:19:00
R00860,Submitted,12/04/2023 20:13:00
R00860,In Progress,12/04/2023 20:18:00
R00860,Delivered,12/04/2023 20:25:00
R00861,Submitted,13/05/2023 18:03:00
R00861,In Progress,13/05/2023 18:05:00
R00861,Delivered,13/05/2023 18:18:00
R00862,Submitted,25/03/2023 14:39:00
R00862,In Progress,25/03/2023 14:44:00
R00862,Delivered,25/03/2023 14:55:00
R00863,Submitted,17/05/2023 11:06:00
R00863,In Progress,17/05/2023 11:11:00
R00863,Delivered,17/05/2023 11:25:00
R00864,Submitted,01/06/2023 20:21:00
R00864,In Progress,01/06/2023 20:22:00
R00864,Delivered,01/06/2023 20:33:00
R00865,Submitted,03/03/2023 20:38:00
R00865,In Progress,03/03/2023 20:39:00
R00865,Delivered,03/03/2023 20:54:00
R00866,Submitted,08/06/2023 12:03:00
R00866,In Progress,08/06/2023 12:07:00
R00866,Delivered,08/06/2023 12:19:00
R00867,Submitted,01/04/2023 13:19:00
R00867,In Progress,01/04/2023 13:25:00
R00867,Delivered,01/04/2023 13:33:00
R00868,Submitted,21/06/2023 11:36:00
R00868,In Progress,21/06/2023 11:41:00
R00868,Delivered,21/06/2023 11:47:00
R00869,Submitted,02/04/2023 10:42:00
R00869,In Progress,02/04/2023 10:44:00
R00869,Delivered,02/04/2023 10:54:00
R00870,Submitted,24/03/2023 15:26:00
R00870,In Progress,24/03/2023 15:30:00
R00870,Delivered,24/03/2023 15:44:00
R00871,Submitted,15/04/2023 14:42:00
R00871,In Progress,15/04/2023 14:46:00
R00871,Delivered,15/04/2023 15:00:00
R00872,Submitted,18/08/2023 16:16:00
R00872,In Progress,18/08/2023 16:19:00
R00872,Delivered,18/08/2023 16:31:00
R00873,Submitted,03/03/2023 13:24:00
R00873,In Progress,03/03/2023 13:28:00
R00873,Delivered,03/03/2023 13:39:00
R00874,Submitted,07/06/2023 16:41:00
R00874,In Progress,07/06/2023 16:43:00
R00874,Delivered,07/06/2023 16:54:00
R00875,Submitted,08/10/2023 15:39:00
R00875,In Progress,08/10/2023 15:43:00
R00875,Delivered,08/10/2023 15:55:00
R00876,Submitted,06/06/2023 20:38:00
R00876,In Progress,06/06/2023 20:39:00
R00876,Delivered,06/06/2023 20:56:00
R00877,Submitted,17/10/2023 13:20:00
R00877,In Progress,17/10/2023 13:23:00
R00877,Delivered,17/10/2023 13:33:00
R00878,Submitted,02/04/2023 19:24:00
R00878,In Progress,02/04/2023 19:26:00
R00878,Delivered,02/04/2023 19:38:00
R00879,Submitted,11/03/2023 13:14:00
R00879,In Progress,11/03/2023 13:16:00
R00879,Delivered,11/03/2023 13:32:00
R00880,Submitted,20/03/2023 13:41:00
R00880,In Progress,20/03/2023 13:44:00
R00880,Delivered,20/03/2023 13:53:00
R00881,Submitted,28/06/2023 15:04:00
R00881,In Progress,28/06/2023 15:10:00
R00881,Delivered,28/06/2023 15:21:00
R00882,Submitted,29/04/2023 20:36:00
R00882,In Progress,29/04/2023 20:39:00
R00882,Delivered,29/04/2023 20:48:00
R00883,Submitted,27/05/2023 20:04:00
R00883,In Progress,27/05/2023 20:07:00
R00883,Delivered,27/05/2023 20:14:00
R00884,Submitted,19/02/2023 12:16:00
R00884,In Progress,19/02/2023 12:19:00
R00884,Delivered,19/02/2023 12:33:00
R00885,Submitted,22/06/2023 20:38:00
R00885,In Progress,22/06/2023 20:44:00
R00885,Delivered,22/06/2023 20:54:00
R00886,Submitted,24/01/2023 17:34:00
R00886,In Progress,24/01/2023 17:38:00
R00886,Delivered,24/01/2023 17:48:00
R00887,Submitted,05/04/2023 16:04:00
R00887,In Progress,05/04/2023 16:10:00
R00887,Delivered,05/04/2023 16:23:00
R00888,Submitted,15/03/2023 13:36:00
R00888,In Progress,15/03/2023 13:41:00
R00888,Delivered,15/03/2023 13:49:00
R00889,Submitted,27/09/2023 13:05:00
R00889,In Progress,27/09/2023 13:08:00
R00889,Delivered,27/09/2023 13:23:00
R00890,Submitted,26/05/2023 15:34:00
R00890,In Progress,26/05/2023 15:36:00
R00890,Delivered,26/05/2023 15:47:00
R00891,Submitted,20/05/2023 21:16:00
R00891,In Progress,20/05/2023 21:20:00
R00891,Delivered,20/05/2023 21:27:00
R00892,Submitted,20/05/2023 13:43:00
R00892,In Progress,20/05/2023 13:47:00
R00892,Delivered,20/05/2023 14:01:00
R00893,Submitted,19/06/2023 12:17:00
R00893,In Progress,19/06/2023 12:22:00
R00893,Delivered,19/06/2023 12:30:00
R00894,Submitted,20/04/2023 12:11:00
R00894,In Progress,20/04/2023 12:17:00
R00894,Delivered,20/04/2023 12:25:00
R00895,Submitted,15/05/2023 19:08:00
R00895,In Progress,15/05/2023 19:10:00
R00895,Delivered,15/05/2023 19:25:00
R00896,Submitted,04/07/2023 17:11:00
R00896,In Progress,04/07/2023 17:14:00
R00896,Delivered,04/07/2023 17:29:00
R00897,Submitted,07/03/2023 21:20:00
R00897,In Progress,07/03/2023 21:23:00
R00897,Delivered,07/03/2023 21:32:00
R00898,Submitted,21/10/2023 19:07:00
R00898,In Progress,21/10/2023 19:08:00
R00898,Delivered,21/10/2023 19:20:00
R00899,Submitted,28/05/2023 16:39:00
R00899,In Progress,28/05/2023 16:44:00
R00899,Delivered,28/05/2023 16:57:00
R00900,Submitted,03/03/2023 11:26:00
R00900,In Progress,03/03/2023 11:27:00
R00900,Delivered,03/03/2023 11:40:00
R00901,Submitted,22/02/2023 14:20:00
R00901,In Progress,22/02/2023 14:23:00
R00901,Delivered,22/02/2023 14:33:00
R00902,Submitted,19/05/2023 14:42:00
R00902,In Progress,19/05/2023 14:43:00
R00902,Delivered,19/05/2023 14:52:00
R00903,Submitted,12/05/2023 13:32:00
R00903,In Progress,12/05/2023 13:34:00
R00903,Delivered,12/05/2023 13:46:00
R00904,Submitted,26/03/2023 15:34:00
R00904,In Progress,26/03/2023 15:37:00
R00904,Delivered,26/03/2023 15:46:00
R00905,Submitted,06/03/2023 13:09:00
R00905,In Progress,06/03/2023 13:12:00
R00905,Delivered,06/03/2023 13:25:00
R00906,Submitted,10/05/2023 10:22:00
R00906,In Progress,10/05/2023 10:28:00
R00906,Delivered,10/05/2023 10:36:00
R00907,Submitted,18/06/2023 12:09:00
R00907,In Progress,18/06/2023 12:14:00
R00907,Delivered,18/06/2023 12:20:00
R00908,Submitted,05/03/2023 11:18:00
R00908,In Progress,05/03/2023 11:23:00
R00908,Delivered,05/03/2023 11:30:00
R00909,Submitted,03/05/2023 18:25:00
R00909,In Progress,03/05/2023 18:26:00
R00909,Delivered,03/05/2023 18:40:00
R00910,Submitted,08/10/2023 16:07:00
R00910,In Progress,08/10/2023 16:08:00
R00910,Delivered,08/10/2023 16:26:00
R00911,Submitted,01/07/2023 10:24:00
R00911,In Progress,01/07/2023 10:28:00
R00911,Delivered,01/07/2023 10:42:00
R00912,Submitted,05/04/2023 19:11:00
R00912,In Progress,05/04/2023 19:15:00
R00912,Delivered,05/04/2023 19:30:00
R00913,Submitted,02/08/2023 11:08:00
R00913,In Progress,02/08/2023 11:10:00
R00913,Delivered,02/08/2023 11:23:00
R00914,Submitted,07/06/2023 21:34:00
R00914,In Progress,07/06/2023 21:40:00
R00914,Delivered,07/06/2023 21:50:00
R00915,Submitted,24/04/2023 10:19:00
R00915,In Progress,24/04/2023 10:24:00
R00915,Delivered,24/04/2023 10:30:00
R00916,Submitted,01/04/2023 13:28:00
R00916,In Progress,01/04/2023 13:31:00
R00916,Delivered,01/04/2023 13:39:00
R00917,Submitted,16/03/2023 10:23:00
R00917,In Progress,16/03/2023 10:29:00
R00917,Delivered,16/03/2023 10:33:00
R00918,Submitted,08/08/2023 17:24:00
R00918,In Progress,08/08/2023 17:27:00
R00918,Delivered,08/08/2023 17:37:00
R00919,Submitted,09/10/2023 17:20:00
R00919,In Progress,09/10/2023 17:26:00
R00919,Delivered,09/10/2023 17:36:00
R00920,Submitted,23/05/2023 12:25:00
R00920,In Progress,23/05/2023 12:26:00
R00920,Delivered,23/05/2023 12:39:00
R00921,Submitted,02/07/2023 13:39:00
R00921,In Progress,02/07/2023 13:45:00
R00921,Delivered,02/07/2023 13:50:00
R00922,Submitted,23/04/2023 10:36:00
R00922,In Progress,23/04/2023 10:41:00
R00922,Delivered,23/04/2023 10:48:00
R00923,Submitted,22/05/2023 16:26:00
R00923,In Progress,22/05/2023 16:30:00
R00923,Delivered,22/05/2023 16:45:00
R00924,Submitted,20/05/2023 11:05:00
R00924,In Progress,20/05/2023 11:06:00
R00924,Delivered,20/05/2023 11:23:00
R00925,Submitted,05/08/2023 13:31:00
R00925,In Progress,05/08/2023 13:36:00
R00925,Delivered,05/08/2023 13:45:00
R00926,Submitted,22/06/2023 10:22:00
R00926,In Progress,22/06/2023 10:28:00
R00926,Delivered,22/06/2023 10:41:00
R00927,Submitted,17/06/2023 20:05:00
R00927,In Progress,17/06/2023 20:06:00
R00927,Delivered,17/06/2023 20:24:00
R00928,Submitted,20/03/2023 10:03:00
R00928,In Progress,20/03/2023 10:06:00
R00928,Delivered,20/03/2023 10:22:00
R00929,Submitted,03/03/2023 10:25:00
R00929,In Progress,03/03/2023 10:27:00
R00929,Delivered,03/03/2023 10:38:00
R00930,Submitted,16/03/2023 14:41:00
R00930,In Progress,16/03/2023 14:42:00
R00930,Delivered,16/03/2023 14:52:00
R00931,Submitted,27/10/2023 14:11:00
R00931,In Progress,27/10/2023 14:12:00
R00931,Delivered,27/10/2023 14:24:00
R00932,Submitted,18/05/2023 13:17:00
R00932,In Progress,18/05/2023 13:23:00
R00932,Delivered,18/05/2023 13:35:00
R00933,Submitted,26/03/2023 18:37:00
R00933,In Progress,26/03/2023 18:39:00
R00933,Delivered,26/03/2023 18:52:00
R00934,Submitted,04/05/2023 12:17:00
R00934,In Progress,04/05/2023 12:18:00
R00934,Delivered,04/05/2023 12:30:00
R00935,Submitted,18/04/2023 16:34:00
R00935,In Progress,18/04/2023 16:36:00
R00935,Delivered,18/04/2023 16:50:00
R00936,Submitted,19/07/2023 18:42:00
R00936,In Progress,19/07/2023 18:43:00
R00936,Delivered,19/07/2023 18:55:00
R00937,Submitted,20/06/2023 15:37:00
R00937,In Progress,20/06/2023 15:41:00
R00937,Delivered,20/06/2023 15:50:00
R00938,Submitted,06/04/2023 19:37:00
R00938,In Progress,06/04/2023 19:43:00
R00938,Delivered,06/04/2023 19:50:00
R00939,Submitted,14/02/2023 10:29:00
R00939,In Progress,14/02/2023 10:35:00
R00939,Delivered,14/02/2023 10:39:00
R00940,Submitted,15/06/2023 11:36:00
R00940,In Progress,15/06/2023 11:37:00
R00940,Delivered,15/06/2023 11:54:00
R00941,Submitted,21/04/2023 14:32:00
R00941,In Progress,21/04/2023 14:38:00
R00941,Delivered,21/04/2023 14:47:00
R00942,Submitted,03/11/2023 13:28:00
R00942,In Progress,03/11/2023 13:33:00
R00942,Delivered,03/11/2023 13:41:00
R00943,Submitted,18/11/2023 10:43:00
R00943,In Progress,18/11/2023 10:44:00
R00943,Delivered,18/11/2023 10:57:00
R00944,Submitted,15/02/2023 12:37:00
R00944,In Progress,15/02/2023 12:43:00
R00944,Delivered,15/02/2023 12:53:00
R00945,Submitted,02/09/2023 20:19:00
R00945,In Progress,02/09/2023 20:25:00
R00945,Delivered,02/09/2023 20:31:00
R00946,Submitted,28/06/2023 11:11:00
R00946,In Progress,28/06/2023 11:15:00
R00946,Delivered,28/06/2023 11:29:00
R00947,Submitted,06/06/2023 17:26:00
R00947,In Progress,06/06/2023 17:30:00
R00947,Delivered,06/06/2023 17:43:00
R00948,Submitted,14/07/2023 21:09:00
R00948,In Progress,14/07/2023 21:12:00
R00948,Delivered,14/07/2023 21:28:00
R00949,Submitted,10/06/2023 10:03:00
R00949,In Progress,10/06/2023 10:08:00
R00949,Delivered,10/06/2023 10:19:00
R00950,Submitted,29/05/2023 10:25:00
R00950,In Progress,29/05/2023 10:29:00
R00950,Delivered,29/05/2023 10:40:00
R00951,Submitted,14/11/2023 15:31:00
R00951,In Progress,14/11/2023 15:35:00
R00951,Delivered,14/11/2023 15:41:00
R00952,Submitted,03/06/2023 10:30:00
R00952,In Progress,03/06/2023 10:32:00
R00952,Delivered,03/06/2023 10:43:00
R00953,Submitted,07/10/2023 13:16:00
R00953,In Progress,07/10/2023 13:19:00
R00953,Delivered,07/10/2023 13:32:00
R00954,Submitted,24/06/2023 17:23:00
R00954,In Progress,24/06/2023 17:28:00
R00954,Delivered,24/06/2023 17:33:00
R00955,Submitted,29/04/2023 19:37:00
R00955,In Progress,29/04/2023 19:40:00
R00955,Delivered,29/04/2023 19:50:00
R00956,Submitted,22/06/2023 18:40:00
R00956,In Progress,22/06/2023 18:43:00
R00956,Delivered,22/06/2023 18:54:00
R00957,Submitted,09/05/2023 18:35:00
R00957,In Progress,09/05/2023 18:41:00
R00957,Delivered,09/05/2023 18:46:00
R00958,Submitted,17/07/2023 12:26:00
R00958,In Progress,17/07/2023 12:29:00
R00958,Delivered,17/07/2023 12:37:00
R00959,Submitted,17/07/2023 18:09:00
R00959,In Progress,17/07/2023 18:12:00
R00959,Delivered,17/07/2023 18:19:00
R00960,Submitted,02/05/2023 20:10:00
R00960,In Progress,02/05/2023 20:16:00
R00960,Delivered,02/05/2023 20:22:00
R00961,Submitted,02/03/2023 10:26:00
R00961,In Progress,02/03/2023 10:32:00
R00961,Delivered,02/03/2023 10:43:00
R00962,Submitted,27/05/2023 15:42:00
R00962,In Progress,27/05/2023 15:43:00
R00962,Delivered,27/05/2023 16:00:00
R00963,Submitted,08/11/2023 15:29:00
R00963,In Progress,08/11/2023 15:35:00
R00963,Delivered,08/11/2023 15:47:00
R00964,Submitted,22/04/2023 12:16:00
R00964,In Progress,22/04/2023 12:17:00
R00964,Delivered,22/04/2023 12:27:00
R00965,Submitted,01/02/2023 11:23:00
R00965,In Progress,01/02/2023 11:24:00
R00965,Delivered,01/02/2023 11:34:00
R00966,Submitted,24/04/2023 15:35:00
R00966,In Progress,24/04/2023 15:40:00
R00966,Delivered,24/04/2023 15:47:00
R00967,Submitted,25/03/2023 13:06:00
R00967,In Progress,25/03/2023 13:09:00
R00967,Delivered,25/03/2023 13:25:00
R00968,Submitted,07/04/2023 13:26:00
R00968,In Progress,07/04/2023 13:27:00
R00968,Delivered,07/04/2023 13:44:00
R00969,Submitted,17/09/2023 15:12:00
R00969,In Progress,17/09/2023 15:18:00
R00969,Delivered,17/09/2023 15:25:00
R00970,Submitted,05/03/2023 10:16:00
R00970,In Progress,05/03/2023 10:18:00
R00970,Delivered,05/03/2023 10:28:00
R00971,Submitted,25/09/2023 13:31:00
R00971,In Progress,25/09/2023 13:32:00
R00971,Delivered,25/09/2023 13:47:00
R00972,Submitted,26/11/2023 18:14:00
R00972,In Progress,26/11/2023 18:15:00
R00972,Delivered,26/11/2023 18:25:00
R00973,Submitted,27/03/2023 13:30:00
R00973,In Progress,27/03/2023 13:32:00
R00973,Delivered,27/03/2023 13:48:00
R00974,Submitted,10/09/2023 11:10:00
R00974,In Progress,10/09/2023 11:15:00
R00974,Delivered,10/09/2023 11:20:00
R00975,Submitted,27/07/2023 14:03:00
R00975,In Progress,27/07/2023 14:05:00
R00975,Delivered,27/07/2023 14:17:00
R00976,Submitted,16/04/2023 12:15:00
R00976,In Progress,16/04/2023 12:21:00
R00976,Delivered,16/04/2023 12:26:00
R00977,Submitted,20/07/2023 15:17:00
R00977,In Progress,20/07/2023 15:21:00
R00977,Delivered,20/07/2023 15:35:00
R00978,Submitted,16/04/2023 11:12:00
R00978,In Progress,16/04/2023 11:15:00
R00978,Delivered,16/04/2023 11:22:00
R00979,Submitted,19/05/2023 10:29:00
R00979,In Progress,19/05/2023 10:33:00
R00979,Delivered,19/05/2023 10:41:00
R00980,Submitted,30/04/2023 16:32:00
R00980,In Progress,30/04/2023 16:35:00
R00980,Delivered,30/04/2023 16:47:00
R00981,Submitted,27/08/2023 21:37:00
R00981,In Progress,27/08/2023 21:40:00
R00981,Delivered,27/08/2023 21:48:00
R00982,Submitted,08/06/2023 18:15:00
R00982,In Progress,08/06/2023 18:18:00
R00982,Delivered,08/06/2023 18:28:00
R00983,Submitted,17/04/2023 13:07:00
R00983,In Progress,17/04/2023 13:10:00
R00983,Delivered,17/04/2023 13:20:00
R00984,Submitted,12/06/2023 19:42:00
R00984,In Progress,12/06/2023 19:45:00
R00984,Delivered,12/06/2023 19:56:00
R00985,Submitted,25/05/2023 21:31:00
R00985,In Progress,25/05/2023 21:37:00
R00985,Delivered,25/05/2023 21:49:00
R00986,Submitted,26/10/2023 12:23:00
R00986,In Progress,26/10/2023 12:29:00
R00986,Delivered,26/10/2023 12:33:00
R00987,Submitted,29/09/2023 18:24:00
R00987,In Progress,29/09/2023 18:26:00
R00987,Delivered,29/09/2023 18:43:00
R00988,Submitted,23/05/2023 13:42:00
R00988,In Progress,23/05/2023 13:48:00
R00988,Delivered,23/05/2023 14:01:00
R00989,Submitted,15/04/2023 20:18:00
R00989,In Progress,15/04/2023 20:23:00
R00989,Delivered,15/04/2023 20:36:00
R00990,Submitted,22/04/2023 14:16:00
R00990,In Progress,22/04/2023 14:22:00
R00990,Delivered,22/04/2023 14:26:00
R00991,Submitted,03/04/2023 13:43:00
R00991,In Progress,03/04/2023 13:44:00
R00991,Delivered,03/04/2023 13:53:00
R00992,Submitted,16/02/2023 12:22:00
R00992,In Progress,16/02/2023 12:23:00
R00992,Delivered,16/02/2023 12:41:00
R00993,Submitted,23/03/2023 18:33:00
R00993,In Progress,23/03/2023 18:36:00
R00993,Delivered,23/03/2023 18:48:00
R00994,Submitted,30/10/2023 15:11:00
R00994,In Progress,30/10/2023 15:14:00
R00994,Delivered,30/10/2023 15:30:00
R00995,Submitted,20/04/2023 16:04:00
R00995,In Progress,20/04/2023 16:05:00
R00995,Delivered,20/04/2023 16:15:00
R00996,Submitted,20/04/2023 12:39:00
R00996,In Progress,20/04/2023 12:40:00
R00996,Delivered,20/04/2023 12:55:00
R00997,Submitted,24/04/2023 13:33:00
R00997,In Progress,24/04/2023 13:38:00
R00997,Delivered,24/04/2023 13:49:00
R00998,Submitted,08/04/2023 20:08:00
R00998,In Progress,08/04/2023 20:14:00
R00998,Delivered,08/04/2023 20:19:00
R00999,Submitted,10/11/2023 11:15:00
R00999,In Progress,10/11/2023 11:21:00
R00999,Delivered,10/11/2023 11:27:00
R01000,Submitted,13/07/2023 11:10:00
R01000,In Progress,13/07/2023 11:12:00
R01000,Delivered,13/07/2023 11:22:00
